44.9459
42.198
42.1893
42.1812
42.1416
1.08824
42.1382
42.3374
0.822647
0.40923
0.272515
0.279785
0.167105
0.123553
0.245459
0.235734
0.302646
0.266065
0.3101
0.675954
0.430092
1.32107
0.412212
0.258559
0.490029
0.845023
1.48178
3.00583
0.393138
0.611642
0.268075
0.0918041
0.382179
0.370654
2.12379
0.630066
0.466561
0.731812
1.36406
3.44072
3.61473
1.0754
1.25528
0.727596
0.949505
2.52978
1.93846
1.49105
45.7459
0.623574
1.79328
1.8006
42.2698
1.39575
0.620836
6.16748
2.47947
0.790075
0.749402
12.4289
3.12985
2.48984
4.56602
42.2681
5.00697
2.77739
20.1284
4.48
8.00039
1.90329
1.72875
3.78255
2.91916
0.533399
2.1116
3.59352
1.63769
1.3509
5.0075
7.68661
5.03484
2.28361
6.09041
42.2187
1.2066
5.29544
3.65601
1.37176
10.3145
2.29037
2.10805
1.75957
3.79179
5.24127
5.72144
42.2171
9.83892
1.58936
4.56261
2.26316
4.78281
1.63527
2.19208
4.23137
10.3836
2.22957
1.4094
10.8674
1.86423
0.594138
0.741312
21.9971
0.763475
2.74103
7.24992
12.1657
2.05849
3.84134
7.12325
1.9627
10.3609
2.93778
10.6957
4.88065
11.0768
5.73646
10.5997
12.2495
29.8075
1.43868
4.12698
15.6604
3.44721
17.0801
1.07038
45.8879
40.7196
8.59808
11.9976
5.81419
4.59152
3.4018
2.05682
10.121
2.59107
1.54494
20.4712
8.49176
9.08433
12.7999
7.66457
5.81106
13.2649
18.7209
27.4906
42.275
14.7236
8.58982
12.5474
20.8898
12.0607
10.5005
0.579147
4.26829
19.6853
7.14652
18.7285
3.12012
30.6903
17.593
0.613017
24.3736
6.48014
13.39
1.38748
10.2846
6.53733
3.8057
1.75563
34.9567
25.9485
22.2392
6.15612
14.1668
15.2223
38.4785
12.9287
5.82913
3.45973
6.9406
16.3633
0.947058
1.48483
12.6329
17.7789
29.177
3.32415
11.5201
31.3921
2.50688
15.2493
15.2978
26.1022
9.29241
15.5099
16.6483
10.6135
34.7511
3.19789
7.21716
1.84559
42.8425
8.54486
19.2644
3.32908
4.93349
23.9359
41.3257
36.1029
27.804
13.0338
57.0029
3.6845
18.2877
36.6722
17.5829
5.57947
42.0434
15.0349
2.25389
33.0386
5.63616
42.8107
21.3332
2.09551
33.6521
6.26726
6.86561
7.98006
14.4195
46.2456
21.6829
32.4646
48.4977
9.36114
16.141
14.8533
25.7299
31.3159
4.14857
13.0893
2.49487
10.9565
21.5796
18.7603
39.674
19.7279
38.8623
7.29367
11.3213
1.05249
33.6946
31.3975
28.5558
13.9965
11.5706
26.331
16.897
45.5721
6.90049
7.60254
56.1349
39.9848
21.7494
20.0244
33.3514
14.0973
16.1288
54.8328
54.6703
5.1149
20.6429
48.5868
10.5804
17.3824
59.423
30.1271
33.5535
39.1734
34.8398
9.71049
43.5205
25.025
2.79193
49.5568
17.9728
12.9863
17.2794
36.4413
13.1114
14.614
1.32124
2.27432
41.3161
